subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S41,Sess02,MOTOR_EXECUTION-LEFT,0.9215686274509803,1.0,0.8183823529411764,1.0196078431372548,bootstrap,subcritical,fullwin_broadband
S41,Sess02,MOTOR_EXECUTION-RIGHT,0.6666666666666666,1.0,,,bootstrap,subcritical,fullwin_broadband
S41,Sess02,MOTOR_IMAGERY-LEFT,1.018887853580367,1.0,0.9943582775166998,1.048129429601271,bootstrap,critical,fullwin_broadband
S41,Sess02,MOTOR_IMAGERY-RIGHT,1.0635593220338984,1.0,0.9830508474576272,1.1991525423728813,bootstrap,supercritical,fullwin_broadband
S41,Sess02,MOTOR_EXECUTION,0.7941176470588235,1.0,0.8183823529411764,1.0196078431372548,bootstrap,subcritical,fullwin_broadband
S41,Sess02,MOTOR_IMAGERY,1.0412235878071328,1.0,0.9887045624871635,1.1236409859870762,bootstrap,supercritical,fullwin_broadband
S41,Sess02,LEFT,0.9702282405156737,1.0,0.9063703152289382,1.033868636369263,bootstrap,subcritical,fullwin_broadband
S41,Sess02,RIGHT,0.8651129943502824,1.0,0.9830508474576272,1.1991525423728813,bootstrap,supercritical,fullwin_broadband
S41,Sess02,LEFT_vs_RIGHT,0.10511524616539125,0.0,-0.2927822271439431,0.05081778891163591,bootstrap,delta,fullwin_broadband
S41,Sess02,IMAGERY_vs_EXECUTION,0.24710594074830927,0.0,-0.03090328065009129,0.30525863304589973,bootstrap,delta,fullwin_broadband
S41,Sess02,ME_LEFT_vs_ME_RIGHT,0.2549019607843137,0.0,,,bootstrap,delta,fullwin_broadband
S41,Sess02,MI_LEFT_vs_MI_RIGHT,-0.04467146845353143,0.0,-0.20479426485618146,0.06507858214364393,bootstrap,delta,fullwin_broadband
