,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.3269230769230769,0.2692307692307692,0.0,0.0,0.0,0.15384615384615385,0.25
frontalpole-rh,0.0,0.3103448275862069,0.3103448275862069,0.0,0.0,0.0,0.08620689655172414,0.29310344827586204
fusiform-lh,0.0,0.0,0.0,0.3508771929824561,0.3333333333333333,0.3157894736842105,0.0,0.0
lingual-lh,0.0,0.0,0.0,0.2962962962962963,0.3333333333333333,0.37037037037037035,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.2916666666666667,0.3333333333333333,0.375,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.14814814814814814,0.037037037037037035,0.0,0.0,0.0,0.7777777777777778,0.037037037037037035
rostralanteriorcingulate-rh,0.0,0.29310344827586204,0.3275862068965517,0.0,0.0,0.0,0.06896551724137931,0.3103448275862069
