,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,parsopercularis-lh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-rh,temporalpole-lh
frontalpole-lh,0.4307692307692308,0.0,0.046153846153846156,0.12307692307692308,0.06153846153846154,0.16923076923076924,0.1076923076923077,0.06153846153846154
frontalpole-rh,0.0,0.4722222222222222,0.25,0.0,0.1388888888888889,0.0,0.027777777777777776,0.1111111111111111
lateralorbitofrontal-lh,0.0,0.1780821917808219,0.3287671232876712,0.0547945205479452,0.1780821917808219,0.0136986301369863,0.0,0.2465753424657534
parsopercularis-lh,0.0625,0.03125,0.09375,0.359375,0.140625,0.171875,0.015625,0.125
parsorbitalis-lh,0.0273972602739726,0.1232876712328767,0.2328767123287671,0.0958904109589041,0.2328767123287671,0.0684931506849315,0.0,0.2191780821917808
parsorbitalis-rh,0.1038961038961039,0.0,0.06493506493506493,0.19480519480519481,0.11688311688311688,0.2987012987012987,0.1038961038961039,0.11688311688311688
parstriangularis-rh,0.18867924528301888,0.0,0.0,0.09433962264150944,0.018867924528301886,0.2641509433962264,0.4339622641509434,0.0
temporalpole-lh,0.012195121951219513,0.0975609756097561,0.24390243902439024,0.07317073170731707,0.2073170731707317,0.06097560975609756,0.0,0.3048780487804878
