,cuneus-lh,insula-rh,isthmuscingulate-rh,lateraloccipital-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,precuneus-lh
cuneus-lh,0.1516637942463211,0.07291528569534668,0.12634230412302797,0.13668301736709532,0.10486543815458041,0.1342966989261567,0.14225109372928543,0.1309823677581864
insula-rh,0.12780736281546654,0.1875434128270433,0.09469784672377865,0.12201898587636027,0.1053484602917342,0.11553600370456124,0.1312803889789303,0.11576753878212549
isthmuscingulate-rh,0.1340805902383655,0.058030646992054485,0.1611804767309875,0.12897275822928492,0.11435868331441544,0.14060726447219069,0.14429625425652667,0.1184733257661748
lateraloccipital-lh,0.14047325947202846,0.07208316235809055,0.12515387771850636,0.15223635617562578,0.11325400082068117,0.12529065791273425,0.13418137053754617,0.13732731500478731
parahippocampal-rh,0.12574178027265437,0.07265437048917402,0.12830793905372895,0.1318364073777065,0.17097032878909382,0.12012830793905373,0.12959101844426624,0.12076984763432237
pericalcarine-lh,0.13873626373626374,0.06826923076923076,0.13667582417582416,0.12554945054945055,0.10343406593406593,0.15274725274725276,0.148489010989011,0.1260989010989011
pericalcarine-rh,0.13860743050142893,0.07313587944920759,0.1326318524292024,0.12730579371265263,0.10574175110418291,0.14094570018186542,0.16069108859444012,0.12094050402702
precuneus-lh,0.138552520416784,0.07040270346381301,0.11841734722613348,0.14150943396226415,0.1065896930442129,0.12940016896648832,0.13137144466347508,0.16375668825682907
