,cuneus-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-lh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.1658707418019739,0.0900986946832219,0.13865011142948105,0.1329194524036931,0.14915631964342566,0.14645017510347022,0.07115568290353391,0.10569882203120025
frontalpole-rh,0.10751466969524891,0.1995078553851978,0.0904788945674806,0.12095400340715502,0.09899678213136476,0.09918606852167329,0.10827181525648306,0.17508991103539656
isthmuscingulate-rh,0.14241334205362982,0.07815565729234794,0.1893394375408764,0.11036625245258339,0.17298888162197515,0.15892740353172008,0.058371484630477435,0.0894375408763898
lateraloccipital-lh,0.1418101244247486,0.10857337651269815,0.11470939151184592,0.16805863303221408,0.1271518663712289,0.12681097664905402,0.08198397818305778,0.13090165331515255
pericalcarine-lh,0.14224859272782595,0.07926365434352654,0.1615700593336376,0.11349459911760232,0.184086414118363,0.16963334854708656,0.06100715046401947,0.08869618134793854
pericalcarine-rh,0.1430129303629849,0.08132107804954043,0.15236018071350677,0.11559432933478735,0.17432621903723322,0.18195980682349275,0.062159214830970554,0.08926624084748404
rostralanteriorcingulate-lh,0.10274599542334097,0.1322654462242563,0.08260869565217391,0.11006864988558353,0.09267734553775744,0.09221967963386728,0.23661327231121282,0.15080091533180778
rostralanteriorcingulate-rh,0.11198791134989926,0.15597716588314306,0.0925117528542646,0.12995298858294158,0.09889187374076562,0.09687709872397582,0.10997313633310947,0.2038280725319006
