,bankssts-lh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.7633079847908745,0.0,0.0,0.05988593155893536,0.0,0.0,0.0,0.17680608365019013
frontalpole-lh,0.0,0.517217146872804,0.10962754743499649,0.0,0.12649332396345747,0.17427969079409697,0.0,0.07238229093464511
frontalpole-rh,0.0,0.2689075630252101,0.46554621848739497,0.0,0.1226890756302521,0.020168067226890758,0.0,0.1226890756302521
insula-rh,0.0799492385786802,0.0,0.0,0.5063451776649747,0.15228426395939088,0.233502538071066,0.0,0.027918781725888325
medialorbitofrontal-rh,0.0,0.10920245398773006,0.04478527607361963,0.07239263803680981,0.5184049079754601,0.05828220858895705,0.0,0.19693251533742331
parahippocampal-rh,0.0,0.1598984771573604,0.008883248730964468,0.11802030456852793,0.06408629441624365,0.6243654822335025,0.0,0.024746192893401017
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.7049441786283892,0.29505582137161085
rostralanteriorcingulate-rh,0.10939357907253269,0.06004756242568371,0.043400713436385255,0.011890606420927468,0.1902497027348395,0.021997621878715814,0.11117717003567182,0.4518430439952438
