,frontalpole-lh,frontalpole-rh,fusiform-rh,insula-lh,insula-rh,isthmuscingulate-rh,paracentral-rh,parahippocampal-rh
frontalpole-lh,0.5376415722851432,0.46235842771485675,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.3569230769230769,0.5794871794871795,0.016923076923076923,0.0,0.0,0.0,0.04666666666666667,0.0
fusiform-rh,0.0,0.010690287110568112,0.3130726939523519,0.07849725106902872,0.1401954795357361,0.1548564447159438,0.06597434331093463,0.23671350030543678
insula-lh,0.0,0.0,0.09594235874099355,0.40576412590064465,0.17368221463784603,0.11945392491467577,0.09366704588547592,0.11149032992036405
insula-rh,0.0,0.0,0.1431690580162196,0.14472863381160325,0.280723643169058,0.15346225826575172,0.10948222083593262,0.1684341859014348
isthmuscingulate-rh,0.0,0.0,0.1776129943502825,0.11193502824858757,0.1730225988700565,0.2312853107344633,0.11334745762711865,0.19279661016949154
paracentral-rh,0.0003971405877680699,0.03772835583796664,0.08339952343129468,0.09729944400317712,0.13701350277998411,0.12509928514694202,0.41739475774424145,0.10166799046862589
parahippocampal-rh,0.0,0.0,0.2341448752629997,0.09017132551848513,0.16351067027351968,0.1653140967838894,0.07814848211602043,0.26871055004508565
