,cuneus-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-lh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.1499540018399264,0.10395584176632934,0.11499540018399264,0.14719411223551057,0.12603495860165592,0.1310947562097516,0.08923643054277829,0.1375344986200552
frontalpole-rh,0.11477907567293043,0.15439309294057899,0.10309801929913662,0.15540883697308278,0.1127475876079228,0.1127475876079228,0.09598781107160996,0.15083798882681565
isthmuscingulate-rh,0.13539967373572595,0.11147362697117999,0.1348558999456226,0.13539967373572595,0.12669929309407288,0.1277868406742795,0.0929853181076672,0.13539967373572595
lateraloccipital-lh,0.1253930817610063,0.12028301886792453,0.09748427672955975,0.17963836477987422,0.10770440251572327,0.11438679245283019,0.09316037735849056,0.1619496855345912
pericalcarine-lh,0.13711702661978906,0.11150175791059769,0.11652435961828227,0.13711702661978906,0.1366147664490206,0.13611250627825214,0.09492717227523857,0.13008538422903063
pericalcarine-rh,0.13891625615763548,0.10935960591133005,0.11527093596059114,0.14187192118226602,0.1330049261083744,0.14285714285714285,0.0916256157635468,0.1270935960591133
rostralanteriorcingulate-lh,0.11661631419939578,0.11299093655589124,0.10392749244712991,0.14138972809667674,0.1148036253776435,0.11299093655589124,0.1595166163141994,0.1377643504531722
rostralanteriorcingulate-rh,0.12056451612903225,0.12056451612903225,0.10080645161290322,0.16733870967741934,0.10564516129032259,0.10524193548387097,0.09314516129032258,0.18669354838709679
