,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parsopercularis-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.45685279187817257,0.03553299492385787,0.030456852791878174,0.03553299492385787,0.0,0.16243654822335024,0.1319796954314721,0.14720812182741116
caudalanteriorcingulate-rh,0.016216216216216217,0.572972972972973,0.05945945945945946,0.03783783783783784,0.043243243243243246,0.13513513513513514,0.05945945945945946,0.07567567567567568
frontalpole-lh,0.025,0.025,0.6875,0.0,0.1875,0.0,0.0125,0.0625
frontalpole-rh,0.06896551724137931,0.07586206896551724,0.0,0.6827586206896552,0.013793103448275862,0.0,0.12413793103448276,0.034482758620689655
isthmuscingulate-rh,0.0,0.061068702290076333,0.21374045801526717,0.030534351145038167,0.5190839694656488,0.007633587786259542,0.022900763358778626,0.1450381679389313
parahippocampal-lh,0.125,0.13020833333333334,0.03125,0.0,0.015625,0.3802083333333333,0.15625,0.16145833333333334
parsopercularis-lh,0.11891891891891893,0.08648648648648649,0.03783783783783784,0.0918918918918919,0.0,0.16216216216216217,0.32972972972972975,0.17297297297297298
rostralanteriorcingulate-rh,0.11061946902654868,0.07079646017699115,0.03982300884955752,0.03982300884955752,0.061946902654867256,0.17699115044247787,0.168141592920354,0.33185840707964603
