,caudalanteriorcingulate-lh,entorhinal-lh,parsopercularis-lh,parsorbitalis-lh,parstriangularis-lh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.5077720207253886,0.09844559585492228,0.10880829015544041,0.031088082901554404,0.03626943005181347,0.11917098445595854,0.09844559585492228,0.0
entorhinal-lh,0.07627118644067797,0.4279661016949153,0.046610169491525424,0.11016949152542373,0.08050847457627118,0.11016949152542373,0.1059322033898305,0.0423728813559322
parsopercularis-lh,0.1065989847715736,0.015228426395939087,0.48223350253807107,0.116751269035533,0.09644670050761421,0.07106598984771574,0.1116751269035533,0.0
parsorbitalis-lh,0.04294478527607362,0.11042944785276074,0.15950920245398773,0.34355828220858897,0.12883435582822086,0.17791411042944785,0.03680981595092025,0.0
parstriangularis-lh,0.024154589371980676,0.09178743961352658,0.13526570048309178,0.14492753623188406,0.4492753623188406,0.15458937198067632,0.0,0.0
rostralanteriorcingulate-lh,0.09405940594059406,0.11386138613861387,0.07920792079207921,0.19306930693069307,0.16831683168316833,0.35148514851485146,0.0,0.0
temporalpole-lh,0.09467455621301775,0.1834319526627219,0.14201183431952663,0.005917159763313609,0.0,0.0,0.5739644970414202,0.0
temporalpole-rh,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.9428571428571428
