,entorhinal-lh,entorhinal-rh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,temporalpole-lh,temporalpole-rh,transversetemporal-lh
entorhinal-lh,0.4523809523809524,0.0,0.0,0.2857142857142857,0.0,0.023809523809523808,0.08333333333333333,0.15476190476190477
entorhinal-rh,0.0,0.44329896907216493,0.14432989690721648,0.0,0.24742268041237114,0.05154639175257732,0.020618556701030927,0.09278350515463918
fusiform-lh,0.0,0.12903225806451613,0.4838709677419355,0.03225806451612903,0.1774193548387097,0.0,0.1774193548387097,0.0
inferiortemporal-lh,0.15625,0.0234375,0.0,0.40625,0.0078125,0.1953125,0.140625,0.0703125
middletemporal-lh,0.0,0.28169014084507044,0.23943661971830985,0.0,0.4084507042253521,0.0,0.028169014084507043,0.04225352112676056
temporalpole-lh,0.03937007874015748,0.05511811023622047,0.0,0.14960629921259844,0.031496062992125984,0.4645669291338583,0.031496062992125984,0.2283464566929134
temporalpole-rh,0.08181818181818182,0.0,0.06363636363636363,0.21818181818181817,0.0,0.09090909090909091,0.5363636363636364,0.00909090909090909
transversetemporal-lh,0.09848484848484848,0.06818181818181818,0.0,0.03787878787878788,0.05303030303030303,0.21212121212121213,0.0,0.5303030303030303
