,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.12337662337662338,0.12337662337662338,0.12987012987012986,0.12987012987012986,0.11038961038961038,0.12987012987012986,0.12987012987012986,0.12337662337662338
frontalpole-rh,0.11888111888111888,0.13286713286713286,0.1258741258741259,0.13286713286713286,0.1048951048951049,0.13986013986013987,0.1258741258741259,0.11888111888111888
insula-rh,0.12345679012345678,0.12345679012345678,0.12962962962962962,0.12962962962962962,0.1111111111111111,0.12962962962962962,0.12962962962962962,0.12345679012345678
lateralorbitofrontal-rh,0.11920529801324503,0.13245033112582782,0.12582781456953643,0.13245033112582782,0.10596026490066225,0.1390728476821192,0.12582781456953643,0.11920529801324503
parahippocampal-rh,0.125,0.1118421052631579,0.13157894736842105,0.11842105263157894,0.13815789473684212,0.11842105263157894,0.125,0.13157894736842105
rostralanteriorcingulate-lh,0.11920529801324503,0.13245033112582782,0.12582781456953643,0.13245033112582782,0.10596026490066225,0.1390728476821192,0.12582781456953643,0.11920529801324503
rostralanteriorcingulate-rh,0.12101910828025478,0.12738853503184713,0.12738853503184713,0.1337579617834395,0.10828025477707007,0.1337579617834395,0.12738853503184713,0.12101910828025478
transversetemporal-rh,0.12578616352201258,0.11949685534591195,0.1320754716981132,0.12578616352201258,0.11320754716981132,0.12578616352201258,0.1320754716981132,0.12578616352201258
