,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-lh
frontalpole-rh,0.28125,0.0,0.203125,0.078125,0.234375,0.203125,0.0,0.0
lateralorbitofrontal-lh,0.0,0.3522727272727273,0.0,0.2727272727272727,0.0,0.0,0.29545454545454547,0.07954545454545454
lateralorbitofrontal-rh,0.25925925925925924,0.0,0.24074074074074073,0.0,0.25925925925925924,0.24074074074074073,0.0,0.0
medialorbitofrontal-lh,0.0379746835443038,0.3291139240506329,0.0,0.379746835443038,0.0,0.0,0.25316455696202533,0.0
medialorbitofrontal-rh,0.20987654320987653,0.0,0.1728395061728395,0.024691358024691357,0.35802469135802467,0.2345679012345679,0.0,0.0
parsorbitalis-rh,0.22727272727272727,0.0,0.21212121212121213,0.0,0.2878787878787879,0.2727272727272727,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.3333333333333333,0.0,0.24,0.0,0.0,0.3333333333333333,0.09333333333333334
temporalpole-lh,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.29411764705882354,0.4117647058823529
