,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.12789968652037617,0.12852664576802508,0.12601880877742946,0.12601880877742946,0.10783699059561129,0.12601880877742946,0.1304075235109718,0.12727272727272726
frontalpole-rh,0.12443584784010316,0.13152804642166344,0.12250161186331399,0.13152804642166344,0.1038039974210187,0.13281753707285623,0.1283043197936815,0.12508059316569956
insula-rh,0.1268472906403941,0.1268472906403941,0.12807881773399016,0.1268472906403941,0.1102216748768473,0.12438423645320197,0.12807881773399016,0.12869458128078817
lateralorbitofrontal-rh,0.12427559562137798,0.1313586606567933,0.12234385061171925,0.1313586606567933,0.10367031551835158,0.1339343206696716,0.12813908564069543,0.12491951062459755
parahippocampal-rh,0.126514131897712,0.11911170928667564,0.13122476446837147,0.11911170928667564,0.1379542395693136,0.11641991924629878,0.1224764468371467,0.1271870794078062
rostralanteriorcingulate-lh,0.1242603550295858,0.13149243918474687,0.1222879684418146,0.13149243918474687,0.1032215647600263,0.1341222879684418,0.1282051282051282,0.12491781722550953
rostralanteriorcingulate-rh,0.12507896399241947,0.13076437144662034,0.1231838281743525,0.13076437144662034,0.10486418193303854,0.13076437144662034,0.12886923562855337,0.12571067593177512
transversetemporal-rh,0.12476722532588454,0.12787088764742396,0.12538795779019243,0.1303538175046555,0.10738671632526381,0.12787088764742396,0.12849162011173185,0.12787088764742396
