,bankssts-lh,inferiorparietal-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.1724770642201835,0.16422018348623854,0.0,0.13211009174311927,0.13577981651376148,0.10550458715596331,0.14036697247706423,0.14954128440366973
inferiorparietal-lh,0.16556914393226718,0.18062088428974601,0.0,0.12982126058325494,0.1317027281279398,0.1006585136406397,0.14393226716839136,0.14769520225776106
inferiortemporal-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lingual-lh,0.1354775828460039,0.13255360623781676,0.0,0.1881091617933723,0.10526315789473684,0.1442495126705653,0.13840155945419103,0.15594541910331383
middletemporal-lh,0.14792299898682879,0.1408308004052685,0.0,0.11144883485309018,0.21175278622087132,0.09827760891590678,0.16312056737588654,0.12664640324214793
parahippocampal-lh,0.12192393736017897,0.11521252796420582,0.0,0.17337807606263983,0.1040268456375839,0.1890380313199105,0.13982102908277405,0.15659955257270694
superiortemporal-lh,0.1395985401459854,0.1395985401459854,0.0,0.1322992700729927,0.14507299270072993,0.11861313868613138,0.18156934306569342,0.14324817518248176
transversetemporal-lh,0.14246575342465753,0.14246575342465753,0.0,0.15616438356164383,0.11232876712328767,0.13059360730593608,0.14337899543378996,0.1726027397260274
