,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,lingual-rh,parahippocampal-rh,transversetemporal-rh
fusiform-rh,0.2047244094488189,0.12992125984251968,0.11811023622047244,0.027559055118110236,0.12992125984251968,0.12598425196850394,0.14566929133858267,0.11811023622047244
inferiortemporal-rh,0.09749303621169916,0.19498607242339833,0.10584958217270195,0.08635097493036212,0.15041782729805014,0.11977715877437325,0.14763231197771587,0.09749303621169916
insula-rh,0.08020050125313283,0.11278195488721804,0.16541353383458646,0.08771929824561403,0.15037593984962405,0.12280701754385964,0.13784461152882205,0.14285714285714285
isthmuscingulate-rh,0.036885245901639344,0.14344262295081966,0.13114754098360656,0.1885245901639344,0.1598360655737705,0.11065573770491803,0.13114754098360656,0.09836065573770492
lateralorbitofrontal-rh,0.08793969849246232,0.1407035175879397,0.12814070351758794,0.09547738693467336,0.17336683417085427,0.11809045226130653,0.1457286432160804,0.11055276381909548
lingual-rh,0.09895833333333333,0.1328125,0.12760416666666666,0.0703125,0.13020833333333334,0.15885416666666666,0.15625,0.125
parahippocampal-rh,0.09927360774818401,0.14285714285714285,0.1234866828087167,0.0774818401937046,0.14527845036319612,0.13559322033898305,0.15980629539951574,0.1162227602905569
transversetemporal-rh,0.08311688311688312,0.11168831168831168,0.16103896103896104,0.07272727272727272,0.13506493506493505,0.12727272727272726,0.14285714285714285,0.16623376623376623
