,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.36961451247165533,0.19229024943310657,0.1111111111111111,0.0,0.036734693877551024,0.17596371882086168,0.11428571428571428,0.0
frontalpole-rh,0.15679057784320943,0.2760397497239602,0.10599926389400073,0.011409642988590356,0.04416635995583364,0.2318733897681266,0.173721015826279,0.0
isthmuscingulate-rh,0.13223579394583113,0.15507169410515134,0.3505045140732873,0.017525225703664365,0.137546468401487,0.1646309081253319,0.04248539564524695,0.0
parahippocampal-lh,0.0,0.023109243697478993,0.021708683473389355,0.7436974789915967,0.12885154061624648,0.04551820728291316,0.03711484593837535,0.0
parahippocampal-rh,0.04376731301939058,0.06537396121883657,0.13905817174515236,0.10193905817174516,0.47645429362880887,0.06038781163434903,0.033795013850415515,0.07922437673130193
rostralanteriorcingulate-lh,0.14928818776452482,0.2431704501731435,0.1177375913813005,0.024240092343208928,0.042708734128510964,0.2774143901500577,0.14544055405925355,0.0
rostralanteriorcingulate-rh,0.11992445703493862,0.2237960339943343,0.03777148253068933,0.024079320113314446,0.029745042492917848,0.17847025495750707,0.34466477809254015,0.04154863078375826
temporalpole-rh,0.0,0.0,0.0,0.0,0.1444906444906445,0.0,0.09355509355509356,0.761954261954262
