,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.42431063590320767,0.16150815981992123,0.04895891952729319,0.0,0.0,0.0,0.3168261114237479,0.04839617332583005
frontalpole-rh,0.14477611940298507,0.3383084577114428,0.10945273631840796,0.17860696517412936,0.0,0.0,0.16069651741293534,0.0681592039800995
insula-rh,0.05396825396825397,0.1384126984126984,0.4292063492063492,0.10095238095238095,0.08634920634920636,0.11301587301587301,0.057777777777777775,0.020317460317460317
medialorbitofrontal-rh,0.0,0.31875,0.1419642857142857,0.4973214285714286,0.0,0.0,0.0,0.04196428571428571
parahippocampal-lh,0.0,0.0,0.08926261319534282,0.0,0.6326002587322122,0.240620957309185,0.037516170763260026,0.0
parahippocampal-rh,0.0,0.0,0.13840304182509505,0.0,0.2874524714828897,0.5741444866920152,0.0,0.0
rostralanteriorcingulate-lh,0.2747093023255814,0.1564922480620155,0.04505813953488372,0.0,0.027131782945736434,0.0,0.39680232558139533,0.0998062015503876
rostralanteriorcingulate-rh,0.08514851485148515,0.13564356435643565,0.0297029702970297,0.04455445544554455,0.0,0.0,0.20594059405940593,0.499009900990099
