,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,paracentral-lh,paracentral-rh,precuneus-lh,superiorparietal-lh
frontalpole-lh,0.2806236080178174,0.23608017817371937,0.0,0.0,0.11581291759465479,0.0645879732739421,0.16258351893095768,0.1403118040089087
frontalpole-rh,0.23873873873873874,0.34459459459459457,0.0,0.0,0.0990990990990991,0.0472972972972973,0.1463963963963964,0.12387387387387387
fusiform-lh,0.0,0.0,0.7627118644067796,0.23728813559322035,0.0,0.0,0.0,0.0
insula-lh,0.0,0.0,0.4077669902912621,0.5922330097087378,0.0,0.0,0.0,0.0
paracentral-lh,0.04849660523763336,0.040737148399612025,0.0,0.0,0.25897187196896215,0.1871968962172648,0.22211445198836083,0.24248302618816683
paracentral-rh,0.03379224030037547,0.023779724655819776,0.0,0.0,0.2390488110137672,0.2715894868585732,0.20525657071339173,0.2265331664580726
precuneus-lh,0.06886517943743937,0.061105722599418044,0.0,0.0,0.22793404461687683,0.1629485935984481,0.2502424830261882,0.2289039767216295
superiorparietal-lh,0.05876685934489403,0.051059730250481696,0.0,0.0,0.24277456647398843,0.17630057803468208,0.22157996146435452,0.24951830443159922
