,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.34516129032258064,0.0,0.0,0.3161290322580645,0.3387096774193548,0.0,0.0
fusiform-lh,0.0,0.0,0.6778523489932886,0.3221476510067114,0.0,0.0,0.0,0.0
insula-lh,0.0,0.0,0.3458646616541353,0.6541353383458647,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.26229508196721313,0.0,0.0,0.40437158469945356,0.3333333333333333,0.0,0.0
medialorbitofrontal-rh,0.0,0.27365728900255754,0.0,0.0,0.31202046035805625,0.4143222506393862,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.8344827586206897,0.16551724137931034
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.5106382978723404,0.48936170212765956
