,Fp1,TP10,FT10,F4,F8,Fp2,AF7,PO8
Fp1,0.4940152339499456,0.0,0.0,0.0,0.04570184983677911,0.39934711643090315,0.05984766050054407,0.001088139281828074
TP10,0.0,0.41989881956155145,0.0,0.0,0.0,0.0,0.20067453625632378,0.3794266441821248
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.1461794019933555,0.0,0.0,0.0,0.6445182724252492,0.20930232558139536,0.0,0.0
Fp2,0.41723356009070295,0.0,0.0,0.0,0.06802721088435375,0.4512471655328798,0.06235827664399093,0.0011337868480725624
AF7,0.10150375939849623,0.2236842105263158,0.0,0.0,0.0,0.10150375939849623,0.34774436090225563,0.22556390977443608
PO8,0.0,0.2812887236679058,0.0,0.0,0.0,0.0,0.14745972738537794,0.5712515489467163
