,Fp1,TP10,FT10,F4,F8,Fp2,AF7,PO8
Fp1,0.42209631728045327,0.0,0.0,0.0,0.0,0.42209631728045327,0.1558073654390935,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4076086956521739,0.0,0.0,0.0,0.0,0.4429347826086957,0.14945652173913043,0.0
AF7,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
