,CP1,O1,O2,Cz,F4,F8,Fp2,AF7
CP1,0.5275142314990512,0.0,0.0,0.16318785578747627,0.3092979127134725,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.3346153846153846,0.0,0.0,0.33076923076923076,0.3346153846153846,0.0,0.0,0.0
F4,0.39709443099273606,0.0,0.0,0.20823244552058112,0.3946731234866828,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
