,CP1,O1,O2,Cz,F4,F8,Fp2,AF7
CP1,0.6737766624843162,0.0,0.0,0.10790464240903387,0.20451693851944794,0.013801756587202008,0.0,0.0
O1,0.0,0.49504950495049505,0.0,0.0,0.0,0.504950495049505,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.13282442748091602,0.0,0.0,0.5465648854961832,0.2900763358778626,0.0015267175572519084,0.0,0.02900763358778626
F4,0.26537216828478966,0.0,0.0,0.3058252427184466,0.42880258899676377,0.0,0.0,0.0
F8,0.05138339920948617,0.1976284584980237,0.0,0.0,0.0,0.7509881422924901,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF7,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.9130434782608695
