,frontalpole-lh,frontalpole-rh,fusiform-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.27159904534606205,0.12983293556085918,0.00477326968973747,0.10023866348448687,0.16897374701670645,0.06587112171837708,0.06014319809069212,0.19856801909307875
frontalpole-rh,0.16054760423148726,0.3845675171126322,0.009956440572495333,0.02551337896701929,0.12009956440572496,0.09583074051026758,0.07405102675793404,0.12943372744243933
fusiform-rh,0.007804878048780488,0.015609756097560976,0.577560975609756,0.0,0.0,0.015609756097560976,0.38341463414634147,0.0
medialorbitofrontal-lh,0.17524980784012298,0.034588777863182166,0.0,0.38124519600307455,0.13297463489623368,0.07686395080707148,0.03920061491160646,0.15987701767870868
medialorbitofrontal-rh,0.22549647661755284,0.1313260730301089,0.0,0.10185778347213324,0.3164638052530429,0.010890454836643177,0.016655989750160152,0.19730941704035873
parahippocampal-lh,0.11784799316823227,0.13065755764304013,0.013663535439795047,0.08368915456874466,0.014517506404782237,0.4380871050384287,0.12809564474807855,0.07344150298889837
parahippocampal-rh,0.07984293193717278,0.07918848167539266,0.2513089005235602,0.03468586387434555,0.015706806282722512,0.10340314136125654,0.3841623036649215,0.05170157068062827
rostralanteriorcingulate-rh,0.22729774353329665,0.12052834342322509,0.0,0.10676940011007155,0.16730875068794718,0.04733076499724821,0.0445789763346175,0.28618602091359385
