,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-rh
frontalpole-lh,0.23694029850746268,0.19309701492537312,0.013992537313432836,0.19309701492537312,0.12686567164179105,0.017723880597014924,0.21828358208955223,0.0
frontalpole-rh,0.1887620719929763,0.2212467076382792,0.001755926251097454,0.21949078138718173,0.15891132572431957,0.0456540825285338,0.16417910447761194,0.0
insula-lh,0.04693140794223827,0.0,0.6895306859205776,0.007220216606498195,0.0,0.0,0.07942238267148015,0.17689530685920576
medialorbitofrontal-lh,0.18204911092294665,0.21337849280270957,0.003386960203217612,0.22692633361558,0.1668077900084674,0.04911092294665537,0.15834038950042337,0.0
medialorbitofrontal-rh,0.13753581661891118,0.18051575931232092,0.0,0.19579751671442217,0.24450811843361986,0.0964660936007641,0.11079274116523401,0.034383954154727794
rostralanteriorcingulate-rh,0.04084967320261438,0.09477124183006536,0.0,0.10457516339869281,0.1781045751633987,0.34477124183006536,0.004901960784313725,0.23202614379084968
rostralmiddlefrontal-lh,0.22897669706180346,0.18135764944275581,0.0243161094224924,0.18135764944275581,0.1094224924012158,0.0,0.2745694022289767,0.0
temporalpole-rh,0.0,0.0,0.09251101321585903,0.0,0.09691629955947137,0.3237885462555066,0.0,0.486784140969163
