,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-rh
frontalpole-lh,0.24870466321243523,0.18393782383419688,0.04533678756476684,0.18652849740932642,0.09067357512953368,0.03238341968911917,0.21243523316062177,0.0
frontalpole-rh,0.16610549943883277,0.26823793490460157,0.001122334455667789,0.19753086419753085,0.13692480359147025,0.09764309764309764,0.12794612794612795,0.004489337822671156
insula-lh,0.08051948051948052,0.0,0.7298701298701299,0.01038961038961039,0.0,0.0,0.16103896103896104,0.01818181818181818
medialorbitofrontal-lh,0.19157088122605365,0.21966794380587484,0.007662835249042145,0.2260536398467433,0.13154533844189017,0.07407407407407407,0.14814814814814814,0.001277139208173691
medialorbitofrontal-rh,0.12666666666666668,0.21333333333333335,0.0,0.18166666666666667,0.23,0.155,0.07166666666666667,0.021666666666666667
rostralanteriorcingulate-rh,0.05254237288135593,0.16101694915254236,0.0,0.10847457627118644,0.16779661016949152,0.3949152542372881,0.003389830508474576,0.11186440677966102
rostralmiddlefrontal-lh,0.22159887798036465,0.1514726507713885,0.09256661991584852,0.15427769985974754,0.0546984572230014,0.0,0.32538569424964936,0.0
temporalpole-rh,0.0,0.03314917127071823,0.027624309392265192,0.016574585635359115,0.08287292817679558,0.3812154696132597,0.0,0.4585635359116022
