,frontalpole-lh,frontalpole-rh,insula-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.5940860215053764,0.051075268817204304,0.12365591397849462,0.056451612903225805,0.0,0.0,0.0,0.17473118279569894
frontalpole-rh,0.020380434782608696,0.3070652173913043,0.2595108695652174,0.0,0.014945652173913044,0.08695652173913043,0.21467391304347827,0.09646739130434782
insula-lh,0.04976303317535545,0.23459715639810427,0.3424170616113744,0.0,0.002369668246445498,0.034360189573459717,0.1457345971563981,0.19075829383886256
lingual-lh,0.04376012965964344,0.0,0.0,0.34359805510534847,0.30307941653160453,0.20907617504051865,0.09238249594813615,0.008103727714748784
parahippocampal-lh,0.0030349013657056147,0.010622154779969651,0.0,0.2928679817905918,0.3262518968133536,0.23823975720789076,0.12898330804248861,0.0
rostralanteriorcingulate-lh,0.0,0.07956104252400549,0.03155006858710562,0.18518518518518517,0.22359396433470508,0.289437585733882,0.1906721536351166,0.0
rostralanteriorcingulate-rh,0.0,0.18280871670702178,0.14043583535108958,0.07627118644067797,0.11016949152542373,0.17554479418886199,0.28087167070217917,0.03389830508474576
temporalpole-rh,0.11490125673249552,0.13644524236983843,0.2980251346499102,0.005385996409335727,0.0,0.0,0.059245960502693,0.3859964093357271
