,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-rh
frontalpole-lh,0.2903970452446907,0.18882733148661127,0.023084025854108958,0.1772853185595568,0.09926131117266851,0.024007386888273315,0.1971375807940905,0.0
frontalpole-rh,0.18224699828473415,0.26329331046312177,0.001286449399656947,0.20240137221269297,0.1513722126929674,0.05960548885077187,0.13807890222984562,0.0017152658662092624
insula-lh,0.05569620253164557,0.0,0.7189873417721518,0.007594936708860759,0.0,0.0,0.10632911392405063,0.11139240506329114
medialorbitofrontal-lh,0.1670843776106934,0.1971595655806182,0.004177109440267335,0.2656641604010025,0.14494569757727652,0.05764411027568922,0.1349206349206349,0.028404344193817876
medialorbitofrontal-rh,0.12050078247261346,0.19248826291079812,0.0,0.18935837245696402,0.2775169535732916,0.10589462702138759,0.08294209702660407,0.03129890453834116
rostralanteriorcingulate-rh,0.05069124423963134,0.11827956989247312,0.0,0.11367127496159754,0.1651305683563748,0.3878648233486943,0.0038402457757296467,0.16052227342549924
rostralmiddlefrontal-lh,0.22757475083056478,0.16943521594684385,0.04983388704318937,0.1699889258028793,0.08139534883720931,0.0,0.3017718715393134,0.0
temporalpole-rh,0.0,0.005272407732864675,0.06854130052724078,0.06239015817223199,0.0632688927943761,0.19068541300527242,0.0,0.6098418277680141
