,frontalpole-lh,frontalpole-rh,insula-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.634902411021814,0.04477611940298507,0.1251435132032147,0.02870264064293915,0.0,0.0,0.003444316877152698,0.16303099885189437
frontalpole-rh,0.02240325865580448,0.42362525458248473,0.20502376103190767,0.0,0.00746775288526816,0.04752206381534284,0.22267481330617786,0.07128309572301425
insula-lh,0.06742323097463285,0.2096128170894526,0.35781041388518026,0.0,0.0013351134846461949,0.019359145527369826,0.1261682242990654,0.21829105473965288
lingual-lh,0.02130406714009038,0.0,0.0,0.4144609425435765,0.32601678502259523,0.17688831504196256,0.04841833440929632,0.012911555842479019
parahippocampal-lh,0.0012285012285012285,0.0042997542997543,0.0,0.3224815724815725,0.3961916461916462,0.20208845208845208,0.07371007371007371,0.0
rostralanteriorcingulate-lh,0.0,0.04538799414348463,0.01683748169838946,0.20937042459736457,0.2452415812591508,0.35871156661786235,0.12445095168374817,0.0
rostralanteriorcingulate-rh,0.0007087172218284905,0.222537207654146,0.1254429482636428,0.060240963855421686,0.09355067328136074,0.1261516654854713,0.33947554925584694,0.031892274982282066
temporalpole-rh,0.11945392491467577,0.09641638225255973,0.28754266211604096,0.011945392491467578,0.0,0.0,0.04522184300341297,0.439419795221843
