,F3,F4,F8,AF7,AF3,AFz,P5,AF8
F3,0.34959349593495936,0.35772357723577236,0.0,0.0,0.0,0.0,0.2926829268292683,0.0
F4,0.34959349593495936,0.35772357723577236,0.0,0.0,0.0,0.0,0.2926829268292683,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.33636363636363636,0.33636363636363636,0.0,0.0,0.0,0.0,0.32727272727272727,0.0
AF8,0.0,0.0,0.0,0.4774774774774775,0.0,0.0,0.0,0.5225225225225225
