,P7,Oz,TP7,P5,PO7,PO3,PO8,AF8
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.5517241379310345,0.3448275862068966,0.10344827586206896,0.0,0.0,0.0,0.0
TP7,0.0,0.44680851063829785,0.425531914893617,0.1276595744680851,0.0,0.0,0.0,0.0
P5,0.0,0.35,0.35,0.3,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
