,P7,Oz,TP7,P5,PO7,PO3,PO8,AF8
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.3643410852713178,0.20930232558139536,0.05426356589147287,0.0,0.0,0.37209302325581395,0.0
TP7,0.0,0.3111111111111111,0.3,0.07777777777777778,0.0,0.0,0.3111111111111111,0.0
P5,0.0,0.25806451612903225,0.25806451612903225,0.22580645161290322,0.0,0.0,0.25806451612903225,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.3533834586466165,0.20300751879699247,0.05263157894736842,0.0,0.0,0.39097744360902253,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
