,P7,Oz,TP7,P5,PO7,PO3,PO8,AF8
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.3096774193548387,0.27741935483870966,0.0,0.0,0.1870967741935484,0.0,0.22580645161290322
TP7,0.0,0.2913907284768212,0.2847682119205298,0.0,0.0,0.19205298013245034,0.0,0.23178807947019867
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.25210084033613445,0.25210084033613445,0.0,0.0,0.24369747899159663,0.0,0.25210084033613445
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.2647058823529412,0.2647058823529412,0.0,0.0,0.21323529411764705,0.0,0.25735294117647056
