,F3,F4,F8,AF7,AF3,AFz,P5,AF8
F3,0.4838709677419355,0.5161290322580645,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.39473684210526316,0.6052631578947368,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.5182926829268293,0.0,0.10975609756097561,0.2621951219512195,0.0,0.10975609756097561
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.2571428571428571,0.0,0.24285714285714285,0.2571428571428571,0.0,0.24285714285714285
AFz,0.0,0.0,0.35537190082644626,0.0,0.1487603305785124,0.34710743801652894,0.0,0.1487603305785124
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.2571428571428571,0.0,0.24285714285714285,0.2571428571428571,0.0,0.24285714285714285
