,P7,Oz,TP7,P5,PO7,PO3,PO8,AF8
P7,0.6815642458100558,0.0,0.0,0.0,0.31843575418994413,0.0,0.0,0.0
Oz,0.0,0.3738140417457306,0.2846299810246679,0.08159392789373814,0.0,0.09108159392789374,0.09108159392789374,0.0777988614800759
TP7,0.0,0.22354694485842028,0.39642324888226527,0.13412816691505217,0.0,0.11326378539493294,0.041728763040238454,0.09090909090909091
P5,0.0,0.11497326203208556,0.23796791443850268,0.4919786096256685,0.0,0.058823529411764705,0.0213903743315508,0.0748663101604278
PO7,0.375,0.0,0.0,0.0,0.625,0.0,0.0,0.0
PO3,0.0,0.15772870662460567,0.2555205047318612,0.07570977917981073,0.0,0.3753943217665615,0.0,0.13564668769716087
PO8,0.0,0.3533834586466165,0.20300751879699247,0.05263157894736842,0.0,0.0,0.39097744360902253,0.0
AF8,0.0,0.09111111111111111,0.13777777777777778,0.06666666666666667,0.0,0.09333333333333334,0.0,0.6111111111111112
