,F7,FT9,TP9,TP10,Fp2,AF7,AF3,AF8
F7,0.48134328358208955,0.0,0.0,0.0945273631840796,0.0,0.42412935323383083,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.3777994157740993,0.0,0.0,0.0,0.2667964946445959,0.35540408958130476
TP10,0.2671232876712329,0.0,0.0,0.5821917808219178,0.0,0.1506849315068493,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.4578804347826087,0.0,0.0,0.057065217391304345,0.0,0.485054347826087,0.0,0.0
AF3,0.0,0.0,0.31235955056179776,0.0,0.0,0.0,0.34269662921348315,0.3449438202247191
AF8,0.0,0.0,0.3372943327239488,0.0,0.0,0.0,0.2806215722120658,0.3820840950639854
