,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5933147632311978,0.022284122562674095,0.03899721448467967,0.09192200557103064,0.04456824512534819,0.06963788300835655,0.12813370473537605,0.011142061281337047
frontalpole-lh,0.043478260869565216,0.802675585284281,0.006688963210702341,0.0,0.03678929765886288,0.07692307692307693,0.033444816053511704,0.0
frontalpole-rh,0.04526748971193416,0.0205761316872428,0.7530864197530864,0.0,0.06172839506172839,0.0,0.0,0.11934156378600823
parahippocampal-rh,0.13306451612903225,0.0,0.0,0.7580645161290323,0.024193548387096774,0.0,0.008064516129032258,0.07661290322580645
parsorbitalis-rh,0.036231884057971016,0.016908212560386472,0.014492753623188406,0.004830917874396135,0.7077294685990339,0.026570048309178744,0.057971014492753624,0.13526570048309178
rostralanteriorcingulate-lh,0.17901234567901234,0.11728395061728394,0.0,0.0,0.08024691358024691,0.5925925925925926,0.030864197530864196,0.0
temporalpole-lh,0.12735849056603774,0.030660377358490566,0.0023584905660377358,0.007075471698113208,0.04481132075471698,0.025943396226415096,0.6981132075471698,0.06367924528301887
temporalpole-rh,0.00554016620498615,0.0,0.08310249307479224,0.027700831024930747,0.18005540166204986,0.0,0.10249307479224377,0.6011080332409973
