,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,parstriangularis-rh,temporalpole-rh
frontalpole-lh,0.4732937685459941,0.09198813056379822,0.1201780415430267,0.09198813056379822,0.0830860534124629,0.05341246290801187,0.07418397626112759,0.011869436201780416
frontalpole-rh,0.10121457489878542,0.40350877192982454,0.16734143049932523,0.0796221322537112,0.06477732793522267,0.12010796221322537,0.05263157894736842,0.010796221322537112
lateralorbitofrontal-rh,0.12518628912071536,0.16393442622950818,0.36661698956780925,0.05365126676602087,0.15797317436661698,0.06408345752608048,0.05961251862891207,0.00894187779433681
medialorbitofrontal-lh,0.13553113553113552,0.09706959706959707,0.0641025641025641,0.5274725274725275,0.031135531135531136,0.0641025641025641,0.056776556776556776,0.023809523809523808
medialorbitofrontal-rh,0.09544468546637744,0.05856832971800434,0.17787418655097614,0.03036876355748373,0.5184381778741866,0.02386117136659436,0.08459869848156182,0.010845986984815618
parsorbitalis-rh,0.0740072202166065,0.1931407942238267,0.12815884476534295,0.05415162454873646,0.030685920577617327,0.3574007220216607,0.12093862815884476,0.04151624548736462
parstriangularis-rh,0.0726643598615917,0.08823529411764706,0.0726643598615917,0.04671280276816609,0.07958477508650519,0.1453287197231834,0.486159169550173,0.00865051903114187
temporalpole-rh,0.05970149253731343,0.05223880597014925,0.03731343283582089,0.04477611940298507,0.011194029850746268,0.07835820895522388,0.026119402985074626,0.6902985074626866
