,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-lh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5807086614173228,0.04133858267716536,0.07677165354330709,0.05511811023622047,0.04133858267716536,0.0,0.14763779527559054,0.05708661417322835
frontalpole-lh,0.061488673139158574,0.6634304207119741,0.09385113268608414,0.0,0.0,0.038834951456310676,0.003236245954692557,0.13915857605177995
frontalpole-rh,0.13738019169329074,0.1501597444089457,0.5399361022364217,0.006389776357827476,0.0,0.051118210862619806,0.02875399361022364,0.08626198083067092
parahippocampal-rh,0.08679245283018867,0.0,0.011320754716981131,0.7358490566037735,0.0,0.03773584905660377,0.0830188679245283,0.045283018867924525
parsorbitalis-lh,0.055248618784530384,0.0,0.0055248618784530384,0.0,0.7624309392265194,0.1712707182320442,0.0055248618784530384,0.0
parsorbitalis-rh,0.0,0.043859649122807015,0.049707602339181284,0.03216374269005848,0.14035087719298245,0.6929824561403509,0.0,0.04093567251461988
temporalpole-lh,0.19662921348314608,0.0,0.025280898876404494,0.06741573033707865,0.0,0.0056179775280898875,0.6966292134831461,0.008426966292134831
temporalpole-rh,0.05604719764011799,0.10914454277286136,0.07374631268436578,0.05309734513274336,0.0,0.029498525073746312,0.0029498525073746312,0.6755162241887905
