,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,parstriangularis-rh,temporalpole-rh
frontalpole-lh,0.37606837606837606,0.13675213675213677,0.1452991452991453,0.05982905982905983,0.23931623931623933,0.0,0.042735042735042736,0.0
frontalpole-rh,0.13872832369942195,0.2832369942196532,0.2774566473988439,0.10982658959537572,0.07514450867052024,0.11560693641618497,0.0,0.0
lateralorbitofrontal-rh,0.13372093023255813,0.2558139534883721,0.3023255813953488,0.11627906976744186,0.09302325581395349,0.09883720930232558,0.0,0.0
medialorbitofrontal-lh,0.15294117647058825,0.2235294117647059,0.2235294117647059,0.25882352941176473,0.047058823529411764,0.09411764705882353,0.0,0.0
medialorbitofrontal-rh,0.22641509433962265,0.04716981132075472,0.07547169811320754,0.018867924528301886,0.46226415094339623,0.018867924528301886,0.12264150943396226,0.02830188679245283
parsorbitalis-rh,0.007518796992481203,0.22556390977443608,0.18796992481203006,0.08270676691729323,0.0,0.3684210526315789,0.12781954887218044,0.0
parstriangularis-rh,0.011494252873563218,0.04597701149425287,0.034482758620689655,0.011494252873563218,0.08045977011494253,0.2988505747126437,0.4827586206896552,0.034482758620689655
temporalpole-rh,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.5454545454545454
