,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralmiddlefrontal-rh,temporalpole-lh
frontalpole-lh,0.4033485540334855,0.15220700152207,0.1035007610350076,0.0852359208523592,0.1095890410958904,0.0867579908675799,0.0532724505327245,0.0060882800608828
frontalpole-rh,0.13580246913580246,0.3292181069958848,0.04938271604938271,0.09190672153635117,0.1522633744855967,0.10150891632373114,0.12482853223593965,0.015089163237311385
lateralorbitofrontal-rh,0.08818635607321132,0.05823627287853577,0.3410981697171381,0.10316139767054909,0.18136439267886856,0.20133111480865223,0.009983361064891847,0.016638935108153077
medialorbitofrontal-lh,0.1104199066874028,0.09642301710730948,0.07465007776049767,0.432348367029549,0.03110419906687403,0.05909797822706065,0.14618973561430793,0.049766718506998445
medialorbitofrontal-rh,0.09895052473763119,0.15742128935532235,0.15292353823088456,0.047976011994003,0.3118440779610195,0.16041979010494753,0.05847076461769116,0.01199400299850075
parsorbitalis-rh,0.07063711911357341,0.09695290858725762,0.1592797783933518,0.07617728531855955,0.14542936288088643,0.3573407202216066,0.08310249307479224,0.0110803324099723
rostralmiddlefrontal-rh,0.08571428571428572,0.15555555555555556,0.012698412698412698,0.13333333333333333,0.06666666666666667,0.0873015873015873,0.4253968253968254,0.03333333333333333
temporalpole-lh,0.0024691358024691358,0.04197530864197531,0.022222222222222223,0.06419753086419754,0.04197530864197531,0.037037037037037035,0.06172839506172839,0.7283950617283951
