,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.22772277227722773,0.09900990099009901,0.10891089108910891,0.09900990099009901,0.09900990099009901,0.12871287128712872,0.1188118811881188,0.1188118811881188
postcentral-rh,0.1111111111111111,0.18518518518518517,0.09876543209876543,0.09876543209876543,0.09876543209876543,0.13580246913580246,0.16049382716049382,0.1111111111111111
rostralmiddlefrontal-lh,0.1134020618556701,0.10309278350515463,0.16494845360824742,0.13402061855670103,0.13402061855670103,0.12371134020618557,0.10309278350515463,0.12371134020618557
superiorparietal-lh,0.10619469026548672,0.09734513274336283,0.13274336283185842,0.1592920353982301,0.168141592920354,0.12389380530973451,0.09734513274336283,0.11504424778761062
superiorparietal-rh,0.10714285714285714,0.09821428571428571,0.125,0.16071428571428573,0.16964285714285715,0.125,0.09821428571428571,0.11607142857142858
superiortemporal-lh,0.12359550561797752,0.11235955056179775,0.11235955056179775,0.11235955056179775,0.11235955056179775,0.16853932584269662,0.1348314606741573,0.12359550561797752
superiortemporal-rh,0.0970873786407767,0.14563106796116504,0.08737864077669903,0.08737864077669903,0.08737864077669903,0.1262135922330097,0.27184466019417475,0.0970873786407767
supramarginal-lh,0.1368421052631579,0.11578947368421053,0.11578947368421053,0.11578947368421053,0.11578947368421053,0.14736842105263157,0.12631578947368421,0.12631578947368421
