,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.11320754716981132,0.11320754716981132,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.11320754716981132,0.1320754716981132
postcentral-rh,0.1,0.125,0.125,0.125,0.125,0.15,0.125,0.125
rostralmiddlefrontal-lh,0.1111111111111111,0.1111111111111111,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.14814814814814814,0.1111111111111111,0.12962962962962962
superiorparietal-lh,0.11666666666666667,0.1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.15,0.1,0.13333333333333333
superiorparietal-rh,0.11666666666666667,0.1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.15,0.1,0.13333333333333333
superiortemporal-lh,0.10909090909090909,0.10909090909090909,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.16363636363636364,0.10909090909090909,0.12727272727272726
superiortemporal-rh,0.1,0.125,0.125,0.125,0.125,0.15,0.125,0.125
supramarginal-lh,0.1111111111111111,0.1111111111111111,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.14814814814814814,0.1111111111111111,0.12962962962962962
