,parsopercularis-lh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.2753623188405797,0.07246376811594203,0.07246376811594203,0.11594202898550725,0.10144927536231885,0.21739130434782608,0.0,0.14492753623188406
postcentral-rh,0.07142857142857142,0.22857142857142856,0.12857142857142856,0.07142857142857142,0.1,0.14285714285714285,0.12857142857142856,0.12857142857142856
precentral-rh,0.08620689655172414,0.15517241379310345,0.1724137931034483,0.08620689655172414,0.13793103448275862,0.1896551724137931,0.0,0.1724137931034483
rostralmiddlefrontal-lh,0.1509433962264151,0.09433962264150944,0.09433962264150944,0.1509433962264151,0.1320754716981132,0.18867924528301888,0.0,0.18867924528301888
superiorparietal-rh,0.10989010989010989,0.10989010989010989,0.14285714285714285,0.10989010989010989,0.18681318681318682,0.17582417582417584,0.0,0.16483516483516483
superiortemporal-lh,0.13157894736842105,0.10526315789473684,0.11842105263157894,0.09210526315789473,0.13157894736842105,0.25,0.0,0.17105263157894737
superiortemporal-rh,0.0,0.24324324324324326,0.0,0.0,0.0,0.0,0.7567567567567568,0.0
supramarginal-lh,0.09859154929577464,0.1267605633802817,0.14084507042253522,0.09859154929577464,0.14084507042253522,0.2112676056338028,0.0,0.18309859154929578
