,F3,T8,FC6,FC2,AF7,F5,FC4,FCz
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.36363636363636365,0.22727272727272727,0.0,0.0,0.4090909090909091,0.0,0.0
FC6,0.0,0.35294117647058826,0.29411764705882354,0.0,0.0,0.35294117647058826,0.0,0.0
FC2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.25,0.15625,0.0,0.0,0.59375,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
