,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.1639871382636656,0.1189710610932476,0.09003215434083602,0.13504823151125403,0.0932475884244373,0.12861736334405144,0.13504823151125403,0.13504823151125403
caudalmiddlefrontal-rh,0.10847457627118644,0.14915254237288136,0.11186440677966102,0.09830508474576272,0.10508474576271186,0.15254237288135594,0.12542372881355932,0.14915254237288136
parsopercularis-lh,0.10822510822510822,0.1341991341991342,0.1471861471861472,0.09090909090909091,0.1341991341991342,0.14285714285714285,0.09956709956709957,0.14285714285714285
parstriangularis-rh,0.14444444444444443,0.1259259259259259,0.08888888888888889,0.16296296296296298,0.08888888888888889,0.12962962962962962,0.1259259259259259,0.13333333333333333
rostralmiddlefrontal-rh,0.11063829787234042,0.13617021276595745,0.14468085106382977,0.09361702127659574,0.13617021276595745,0.13617021276595745,0.10212765957446808,0.14042553191489363
superiortemporal-lh,0.11290322580645161,0.14193548387096774,0.1064516129032258,0.1032258064516129,0.0967741935483871,0.15806451612903225,0.12903225806451613,0.15161290322580645
superiortemporal-rh,0.1362126245847176,0.132890365448505,0.08637873754152824,0.11295681063122924,0.08637873754152824,0.14285714285714285,0.15614617940199335,0.1461794019933555
supramarginal-lh,0.115625,0.140625,0.103125,0.103125,0.096875,0.15625,0.128125,0.15625
