,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.13970588235294118,0.1323529411764706,0.10294117647058823,0.14705882352941177,0.13970588235294118,0.10294117647058823,0.11764705882352941,0.11764705882352941
parstriangularis-rh,0.14074074074074075,0.13333333333333333,0.1037037037037037,0.14074074074074075,0.14074074074074075,0.1037037037037037,0.11851851851851852,0.11851851851851852
postcentral-rh,0.1271186440677966,0.1271186440677966,0.11864406779661017,0.1271186440677966,0.1271186440677966,0.11864406779661017,0.1271186440677966,0.1271186440677966
rostralmiddlefrontal-lh,0.13970588235294118,0.1323529411764706,0.10294117647058823,0.14705882352941177,0.13970588235294118,0.10294117647058823,0.11764705882352941,0.11764705882352941
rostralmiddlefrontal-rh,0.13970588235294118,0.1323529411764706,0.10294117647058823,0.14705882352941177,0.13970588235294118,0.10294117647058823,0.11764705882352941,0.11764705882352941
superiorparietal-rh,0.1271186440677966,0.1271186440677966,0.11864406779661017,0.1271186440677966,0.1271186440677966,0.11864406779661017,0.1271186440677966,0.1271186440677966
superiortemporal-lh,0.1328125,0.1328125,0.109375,0.1328125,0.1328125,0.109375,0.125,0.125
superiortemporal-rh,0.1328125,0.1328125,0.109375,0.1328125,0.1328125,0.109375,0.125,0.125
