,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.125,0.13020833333333334,0.13020833333333334,0.13020833333333334,0.13020833333333334,0.10416666666666667,0.13020833333333334,0.11979166666666667
parstriangularis-rh,0.12307692307692308,0.1282051282051282,0.13333333333333333,0.1282051282051282,0.13333333333333333,0.10256410256410256,0.13333333333333333,0.11794871794871795
postcentral-rh,0.11979166666666667,0.125,0.140625,0.125,0.13541666666666666,0.10416666666666667,0.13020833333333334,0.11979166666666667
rostralmiddlefrontal-lh,0.12169312169312169,0.12698412698412698,0.13227513227513227,0.12698412698412698,0.13227513227513227,0.10582010582010581,0.13227513227513227,0.12169312169312169
rostralmiddlefrontal-rh,0.12121212121212122,0.12626262626262627,0.1414141414141414,0.12626262626262627,0.13636363636363635,0.10101010101010101,0.13131313131313133,0.11616161616161616
superiorparietal-rh,0.12578616352201258,0.12578616352201258,0.12578616352201258,0.12578616352201258,0.12578616352201258,0.11949685534591195,0.12578616352201258,0.12578616352201258
superiortemporal-lh,0.12041884816753927,0.1256544502617801,0.13612565445026178,0.1256544502617801,0.13612565445026178,0.10471204188481675,0.13089005235602094,0.12041884816753927
superiortemporal-rh,0.12290502793296089,0.12849162011173185,0.12849162011173185,0.12849162011173185,0.12849162011173185,0.11173184357541899,0.12849162011173185,0.12290502793296089
