,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.13218390804597702,0.13505747126436782,0.11781609195402298,0.13793103448275862,0.13505747126436782,0.10344827586206896,0.1206896551724138,0.11781609195402298
parstriangularis-rh,0.13142857142857142,0.13428571428571429,0.12,0.13428571428571429,0.13714285714285715,0.10285714285714286,0.12285714285714286,0.11714285714285715
postcentral-rh,0.12462006079027356,0.1276595744680851,0.13069908814589665,0.1276595744680851,0.1337386018237082,0.1094224924012158,0.12462006079027356,0.12158054711246201
rostralmiddlefrontal-lh,0.13043478260869565,0.13333333333333333,0.11884057971014493,0.13623188405797101,0.13623188405797101,0.10434782608695652,0.12173913043478261,0.11884057971014493
rostralmiddlefrontal-rh,0.12994350282485875,0.1327683615819209,0.12429378531073447,0.13559322033898305,0.1384180790960452,0.1016949152542373,0.12146892655367232,0.11581920903954802
superiorparietal-rh,0.11550151975683891,0.11550151975683891,0.1094224924012158,0.11550151975683891,0.11550151975683891,0.1641337386018237,0.1094224924012158,0.15501519756838905
superiortemporal-lh,0.12574850299401197,0.12874251497005987,0.12574850299401197,0.12874251497005987,0.1347305389221557,0.10778443113772455,0.12574850299401197,0.12275449101796407
superiortemporal-rh,0.11898016997167139,0.12181303116147309,0.11048158640226628,0.12181303116147309,0.12181303116147309,0.141643059490085,0.11331444759206799,0.1501416430594901
