,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.0525,0.0,0.0,0.0025,0.055,0.0,0.055,0.055,0.0,0.0525,0.01,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.0,0.0,0.045,0.0,0.055,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0425,0.0,0.0,0.0375,0.0,0.055,0.0,0.0,0.0,0.035,0.0,0.04,0.04,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.055
F3,0.0,0.03048780487804878,0.0,0.0,0.0,0.036585365853658534,0.0,0.0,0.012195121951219513,0.0,0.03048780487804878,0.036585365853658534,0.0,0.012195121951219513,0.0,0.0,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.0,0.0,0.036585365853658534,0.036585365853658534,0.0,0.0,0.0,0.0,0.0,0.0,0.036585365853658534,0.036585365853658534,0.0,0.036585365853658534,0.0,0.036585365853658534,0.036585365853658534,0.012195121951219513,0.0,0.036585365853658534,0.0,0.036585365853658534,0.0,0.018292682926829267,0.036585365853658534,0.0,0.036585365853658534,0.0,0.006097560975609756,0.036585365853658534,0.036585365853658534,0.0,0.036585365853658534,0.0,0.0,0.0,0.0,0.036585365853658534,0.0,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.008333333333333333,0.0,0.0,0.06111111111111111,0.022222222222222223,0.008333333333333333,0.013888888888888888,0.011111111111111112,0.0,0.008333333333333333,0.0,0.0,0.06111111111111111,0.0,0.0,0.0,0.0,0.022222222222222223,0.005555555555555556,0.0,0.03333333333333333,0.0,0.0,0.005555555555555556,0.030555555555555555,0.0,0.025,0.0,0.027777777777777776,0.0,0.0,0.011111111111111112,0.0,0.0,0.030555555555555555,0.019444444444444445,0.027777777777777776,0.041666666666666664,0.0,0.025,0.016666666666666666,0.022222222222222223,0.05277777777777778,0.0,0.025,0.0,0.03333333333333333,0.030555555555555555,0.03333333333333333,0.008333333333333333,0.027777777777777776,0.05277777777777778,0.0,0.019444444444444445,0.030555555555555555,0.044444444444444446,0.044444444444444446,0.0,0.008333333333333333,0.008333333333333333,0.0,0.019444444444444445,0.022222222222222223
FC5,0.04007285974499089,0.0,0.0,0.01092896174863388,0.08196721311475409,0.0,0.04735883424408015,0.04553734061930783,0.0,0.04007285974499089,0.014571948998178506,0.0,0.01092896174863388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04735883424408015,0.0,0.0,0.0,0.04189435336976321,0.0,0.08014571948998178,0.0,0.051001821493624776,0.0,0.0,0.0,0.0,0.0,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.04189435336976321,0.0,0.04007285974499089,0.0,0.0,0.029143897996357013,0.0,0.07832422586520947,0.0,0.0,0.0,0.03460837887067395,0.0,0.03825136612021858,0.03825136612021858,0.04553734061930783,0.00546448087431694,0.0,0.03825136612021858,0.0,0.0,0.0,0.04918032786885246
FC1,0.0,0.011737089201877934,0.0,0.011737089201877934,0.0,0.05868544600938967,0.0,0.0,0.004694835680751174,0.0,0.018779342723004695,0.025821596244131457,0.009389671361502348,0.004694835680751174,0.0,0.0,0.03990610328638498,0.03286384976525822,0.051643192488262914,0.02112676056338028,0.0,0.0,0.023474178403755867,0.0539906103286385,0.0,0.0,0.0,0.0,0.0,0.0,0.023474178403755867,0.03286384976525822,0.0,0.018779342723004695,0.0,0.05868544600938967,0.0539906103286385,0.023474178403755867,0.0,0.05868544600938967,0.0,0.0539906103286385,0.0,0.007042253521126761,0.03286384976525822,0.0,0.03286384976525822,0.0,0.02112676056338028,0.056338028169014086,0.03286384976525822,0.0,0.014084507042253521,0.0,0.0,0.0,0.002347417840375587,0.02112676056338028,0.0,0.03051643192488263,0.023474178403755867,0.03286384976525822,0.0
C3,0.04878048780487805,0.0,0.0,0.0066518847006651885,0.057649667405764965,0.0,0.05543237250554324,0.05543237250554324,0.0,0.04878048780487805,0.013303769401330377,0.0,0.0066518847006651885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050997782705099776,0.0,0.0,0.0,0.04434589800443459,0.0,0.057649667405764965,0.0,0.05543237250554324,0.0,0.0,0.0,0.0,0.0,0.05321507760532151,0.0,0.0,0.0,0.0,0.0,0.04656319290465632,0.0,0.04212860310421286,0.0,0.0,0.03547671840354767,0.0,0.057649667405764965,0.0,0.0,0.0,0.03547671840354767,0.0,0.03991130820399113,0.03991130820399113,0.04878048780487805,0.0,0.0,0.04656319290465632,0.0,0.0,0.0,0.05321507760532151
T7,0.050808314087759814,0.0,0.0,0.004618937644341801,0.057736720554272515,0.0,0.05542725173210162,0.05542725173210162,0.0,0.050808314087759814,0.013856812933025405,0.0,0.004618937644341801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050808314087759814,0.0,0.0,0.0,0.04387990762124711,0.0,0.057736720554272515,0.0,0.05542725173210162,0.0,0.0,0.0,0.0,0.0,0.053117782909930716,0.0,0.0,0.0,0.0,0.0,0.046189376443418015,0.0,0.04157043879907621,0.0,0.0,0.03695150115473441,0.0,0.057736720554272515,0.0,0.0,0.0,0.03464203233256351,0.0,0.03926096997690531,0.03926096997690531,0.04849884526558892,0.0,0.0,0.04849884526558892,0.0,0.0,0.0,0.053117782909930716
TP9,0.0,0.03529411764705882,0.0,0.0,0.0,0.03529411764705882,0.0,0.0,0.023529411764705882,0.0,0.03529411764705882,0.03529411764705882,0.0,0.023529411764705882,0.0,0.0,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.0,0.0,0.03529411764705882,0.03529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.03529411764705882,0.0,0.03529411764705882,0.0,0.03529411764705882,0.03529411764705882,0.0,0.0,0.03529411764705882,0.0,0.03529411764705882,0.0,0.03529411764705882,0.03529411764705882,0.0,0.03529411764705882,0.0,0.0,0.03529411764705882,0.03529411764705882,0.0,0.03529411764705882,0.0,0.0,0.0,0.0,0.03529411764705882,0.0,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.0
CP5,0.0525,0.0,0.0,0.0025,0.055,0.0,0.055,0.055,0.0,0.0525,0.01,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.0,0.0,0.045,0.0,0.055,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0425,0.0,0.0,0.0375,0.0,0.055,0.0,0.0,0.0,0.035,0.0,0.04,0.04,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.055
