,Fp1,F7,TP10,F8,AF7,FT8,F6,AF8
Fp1,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.7220956719817767,0.0,0.0,0.27790432801822323,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.7735849056603774,0.22641509433962265,0.0
F6,0.0,0.0,0.0,0.26143790849673204,0.0,0.04793028322440087,0.690631808278867,0.0
AF8,0.4785276073619632,0.0,0.0,0.0,0.0,0.0,0.0,0.5214723926380368
