,Fp1,FT9,FT10,F8,Fp2,F6,AF8,AF4
Fp1,0.6838046272493573,0.0,0.0,0.0,0.15424164524421594,0.0,0.16195372750642673,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.18867924528301888,0.0,0.0,0.0,0.4968553459119497,0.31446540880503143,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.24390243902439024,0.7560975609756098,0.0,0.0
AF8,0.504,0.0,0.0,0.0,0.0,0.0,0.496,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
