,Fp1,F7,F8,Fp2,AF7,FT8,AF8,AF4
Fp1,0.7790697674418605,0.0,0.0,0.0,0.0,0.0,0.22093023255813954,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.14093959731543623,0.0,0.0,0.0,0.0,0.0,0.8590604026845637,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
