,F7,FT9,TP10,F8,Fp2,AF7,F6,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.8414096916299559,0.0,0.0,0.15859030837004406,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.26573426573426573,0.0,0.0,0.7342657342657343,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
