,entorhinal-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,parahippocampal-rh,parsorbitalis-lh,parsorbitalis-rh,temporalpole-lh
entorhinal-lh,0.6205250596658711,0.011933174224343675,0.007159904534606206,0.050119331742243436,0.050119331742243436,0.059665871121718374,0.01909307875894988,0.18138424821002386
frontalpole-lh,0.019027484143763214,0.653276955602537,0.1014799154334038,0.05919661733615222,0.016913319238900635,0.09725158562367865,0.0,0.052854122621564484
frontalpole-rh,0.0022935779816513763,0.13761467889908258,0.6284403669724771,0.0481651376146789,0.045871559633027525,0.04357798165137615,0.04128440366972477,0.052752293577981654
inferiortemporal-rh,0.14553990610328638,0.12206572769953052,0.06103286384976526,0.40375586854460094,0.028169014084507043,0.009389671361502348,0.0,0.2300469483568075
parahippocampal-rh,0.03529411764705882,0.03529411764705882,0.08235294117647059,0.023529411764705882,0.7058823529411765,0.09117647058823529,0.011764705882352941,0.014705882352941176
parsorbitalis-lh,0.03325942350332594,0.09534368070953436,0.04212860310421286,0.008869179600886918,0.09090909090909091,0.6629711751662971,0.04656319290465632,0.019955654101995565
parsorbitalis-rh,0.012690355329949238,0.005076142131979695,0.030456852791878174,0.0,0.007614213197969543,0.048223350253807105,0.868020304568528,0.027918781725888325
temporalpole-lh,0.20393120393120392,0.044226044226044224,0.04176904176904177,0.09090909090909091,0.022113022113022112,0.036855036855036855,0.0171990171990172,0.542997542997543
