,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.38333333333333336,0.17435897435897435,0.1,0.05,0.020512820512820513,0.09487179487179487,0.11282051282051282,0.0641025641025641
frontalpole-rh,0.14382022471910114,0.38764044943820225,0.08764044943820225,0.1146067415730337,0.038202247191011236,0.04719101123595506,0.13370786516853933,0.04719101123595506
lateralorbitofrontal-rh,0.1088348271446863,0.13188220230473752,0.31626120358514725,0.16389244558258642,0.012804097311139564,0.13444302176696543,0.117797695262484,0.014084507042253521
medialorbitofrontal-rh,0.06621621621621622,0.16756756756756758,0.17702702702702702,0.32837837837837835,0.02027027027027027,0.10270270270270271,0.11621621621621622,0.021621621621621623
parahippocampal-rh,0.031446540880503145,0.08176100628930817,0.031446540880503145,0.04716981132075472,0.5471698113207547,0.1509433962264151,0.059748427672955975,0.050314465408805034
parsorbitalis-rh,0.12889518413597734,0.10056657223796034,0.16147308781869688,0.12181303116147309,0.042492917847025496,0.32152974504249293,0.0906515580736544,0.032577903682719546
rostralanteriorcingulate-rh,0.1049136786188579,0.1553784860557769,0.11686586985391766,0.09827357237715803,0.03718459495351926,0.06108897742363878,0.4063745019920319,0.0199203187250996
temporalpole-lh,0.0941385435168739,0.0586145648312611,0.019538188277087035,0.012433392539964476,0.03019538188277087,0.05328596802841918,0.046181172291296625,0.6856127886323268
