,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.6508379888268156,0.0,0.036312849162011177,0.002793296089385475,0.05307262569832402,0.0,0.04189944134078212,0.21508379888268156
frontalpole-lh,0.0,0.5301724137931034,0.11853448275862069,0.004310344827586207,0.01939655172413793,0.1314655172413793,0.1961206896551724,0.0
frontalpole-rh,0.035634743875278395,0.16703786191536749,0.46993318485523383,0.004454342984409799,0.0334075723830735,0.12026726057906459,0.16926503340757237,0.0
parahippocampal-rh,0.0,0.015306122448979591,0.015306122448979591,0.9030612244897959,0.015306122448979591,0.015306122448979591,0.015306122448979591,0.02040816326530612
parsorbitalis-rh,0.06666666666666667,0.019753086419753086,0.03950617283950617,0.0049382716049382715,0.7901234567901234,0.012345679012345678,0.012345679012345678,0.05432098765432099
rostralanteriorcingulate-lh,0.0,0.15,0.15294117647058825,0.0058823529411764705,0.011764705882352941,0.4764705882352941,0.20294117647058824,0.0
rostralanteriorcingulate-rh,0.028089887640449437,0.15730337078651685,0.12172284644194757,0.003745318352059925,0.00749063670411985,0.15917602996254682,0.5074906367041199,0.0149812734082397
temporalpole-lh,0.1967654986522911,0.0,0.0,0.005390835579514825,0.0673854447439353,0.0,0.008086253369272238,0.7223719676549866
