,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,parahippocampal-lh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.44620723847297966,0.36886465047099654,0.0,0.0,0.0,0.0,0.0,0.1849281110560238
caudalanteriorcingulate-rh,0.29171528588098017,0.38117464021781405,0.0,0.06145468689225982,0.03500583430571762,0.033061065733177755,0.035394788020225595,0.16219369894982497
frontalpole-lh,0.0,0.0,0.5962399283795882,0.23634735899731424,0.050134288272157566,0.051924798567591766,0.06535362578334826,0.0
frontalpole-rh,0.0,0.10833333333333334,0.18472222222222223,0.4965277777777778,0.04097222222222222,0.03888888888888889,0.05347222222222222,0.07708333333333334
fusiform-lh,0.0,0.03281027104136947,0.020684736091298145,0.0224679029957204,0.31134094151212555,0.3017118402282454,0.31098430813124106,0.0
insula-lh,0.0,0.030840127614321162,0.021269053527118043,0.021269053527118043,0.30095710740872034,0.3172633817795108,0.3084012761432116,0.0
parahippocampal-lh,0.0,0.03217993079584775,0.025951557093425604,0.028027681660899653,0.3,0.29930795847750863,0.31453287197231833,0.0
rostralanteriorcingulate-lh,0.2535117056856187,0.282943143812709,0.0,0.07157190635451505,0.0,0.0,0.0,0.3919732441471572
