subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S09,Sess01,MOTOR_EXECUTION-LEFT,0.9831614432406282,1.0000000000000029,0.959950547190766,1.0067595098685027,bootstrap,critical,rtwin_gamma
S09,Sess01,MOTOR_EXECUTION-RIGHT,1.0028971413569603,0.9999999999999978,0.9813125940459823,1.0303971515043662,bootstrap,critical,rtwin_gamma
S09,Sess01,MOTOR_IMAGERY-LEFT,1.0038238762547103,0.9999999999999978,0.9794735609458435,1.025294139300442,bootstrap,critical,rtwin_gamma
S09,Sess01,MOTOR_IMAGERY-RIGHT,1.0007381913737499,1.0,0.9778206476357328,1.0206493778621257,bootstrap,critical,rtwin_gamma
S09,Sess01,MOTOR_EXECUTION,0.9930292922987942,1.0000000000000004,0.9706315706183741,1.0185783306864344,bootstrap,critical,rtwin_gamma
S09,Sess01,MOTOR_IMAGERY,1.00228103381423,0.9999999999999989,0.9786471042907882,1.0229717585812839,bootstrap,critical,rtwin_gamma
S09,Sess01,LEFT,0.9934926597476692,1.0000000000000004,0.9697120540683047,1.0160268245844724,bootstrap,critical,rtwin_gamma
S09,Sess01,RIGHT,1.001817666365355,0.9999999999999989,0.9795666208408575,1.025523264683246,bootstrap,critical,rtwin_gamma
S09,Sess01,LEFT_vs_RIGHT,-0.00832500661768587,0.0,-0.05581121061494121,0.036460203743614805,bootstrap,delta,rtwin_gamma
S09,Sess01,IMAGERY_vs_EXECUTION,0.00925174151543584,0.0,-0.03993122639564628,0.052340187962909734,bootstrap,delta,rtwin_gamma
S09,Sess01,ME_LEFT_vs_ME_RIGHT,-0.019735698116332134,0.0,-0.07044660431360017,0.025446915822520455,bootstrap,delta,rtwin_gamma
S09,Sess01,MI_LEFT_vs_MI_RIGHT,0.003085684880960393,0.0,-0.04117581691628225,0.047473491664709155,bootstrap,delta,rtwin_gamma
