,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.054276315789473686,0.054276315789473686,0.03453947368421053,0.0,0.05592105263157895,0.0,0.023026315789473683,0.05263157894736842,0.05098684210526316,0.047697368421052634,0.0,0.0,0.0,0.047697368421052634,0.0,0.0,0.0,0.05592105263157895,0.046052631578947366,0.0,0.05592105263157895,0.0,0.054276315789473686,0.0,0.05592105263157895,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.047697368421052634,0.0,0.0,0.04111842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049342105263157895,0.0,0.0,0.0,0.027960526315789474,0.05592105263157895,0.0,0.03618421052631579,0.0
FC1,0.0,0.0,0.0,0.0,0.05238828967642527,0.05701078582434515,0.032357473035439135,0.0,0.05701078582434515,0.0,0.02157164869029276,0.05084745762711865,0.04776579352850539,0.04468412942989214,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.05855161787365177,0.04314329738058552,0.0,0.05855161787365177,0.0,0.05701078582434515,0.0,0.05238828967642527,0.0,0.0,0.0,0.05546995377503852,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.03852080123266564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05238828967642527,0.0,0.0,0.0,0.026194144838212634,0.05855161787365177,0.0,0.03389830508474576,0.0
C3,0.0,0.0,0.0,0.0,0.051597051597051594,0.051597051597051594,0.04914004914004914,0.0,0.051597051597051594,0.0,0.0343980343980344,0.051597051597051594,0.051597051597051594,0.051597051597051594,0.0,0.0,0.0,0.051597051597051594,0.0,0.0,0.0,0.051597051597051594,0.04668304668304668,0.0,0.051597051597051594,0.0,0.051597051597051594,0.0,0.051597051597051594,0.0,0.0,0.0,0.051597051597051594,0.0,0.0,0.0,0.0,0.0,0.051597051597051594,0.0,0.0,0.04668304668304668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051597051597051594,0.0,0.0,0.0,0.022113022113022112,0.051597051597051594,0.0,0.02702702702702703,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054878048780487805,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.051829268292682924,0.0,0.0,0.0,0.036585365853658534,0.0,0.0,0.0,0.0,0.0,0.0,0.042682926829268296,0.0,0.0,0.057926829268292686,0.0,0.0,0.057926829268292686,0.057926829268292686,0.057926829268292686,0.057926829268292686,0.057926829268292686,0.0,0.0,0.054878048780487805,0.0,0.012195121951219513,0.057926829268292686,0.0,0.04573170731707317,0.0,0.0,0.057926829268292686,0.057926829268292686,0.0,0.0,0.0,0.057926829268292686,0.0,0.057926829268292686,0.0,0.0,0.057926829268292686,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.053712480252764615,0.05529225908372828,0.03317535545023697,0.0,0.05687203791469194,0.0,0.022116903633491312,0.052132701421800945,0.04897314375987362,0.045813586097946286,0.0,0.0,0.0,0.04897314375987362,0.0,0.0,0.0,0.05845181674565561,0.044233807266982623,0.0,0.05687203791469194,0.0,0.05529225908372828,0.0,0.053712480252764615,0.0,0.0,0.0,0.053712480252764615,0.0,0.0,0.0,0.0,0.0,0.04897314375987362,0.0,0.0,0.03949447077409163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05055292259083728,0.0,0.0,0.0,0.026856240126382307,0.05845181674565561,0.0,0.036334913112164295,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.0,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.05405405405405406,0.0,0.0,0.0,0.05405405405405406,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.05017921146953405,0.05017921146953405,0.05017921146953405,0.0,0.05017921146953405,0.0,0.04659498207885305,0.05017921146953405,0.05017921146953405,0.05017921146953405,0.0,0.0,0.0,0.05017921146953405,0.0,0.0,0.0,0.05017921146953405,0.05017921146953405,0.0,0.05017921146953405,0.0,0.05017921146953405,0.0,0.05017921146953405,0.0,0.0,0.0,0.05017921146953405,0.0,0.0,0.0,0.0,0.0,0.05017921146953405,0.0,0.0,0.05017921146953405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05017921146953405,0.0,0.0,0.0,0.021505376344086023,0.05017921146953405,0.0,0.02867383512544803,0.0
Pz,0.0,0.0,0.0,0.0,0.054817275747508304,0.054817275747508304,0.03488372093023256,0.0,0.054817275747508304,0.0,0.023255813953488372,0.053156146179401995,0.05149501661129568,0.04817275747508306,0.0,0.0,0.0,0.04817275747508306,0.0,0.0,0.0,0.054817275747508304,0.046511627906976744,0.0,0.054817275747508304,0.0,0.054817275747508304,0.0,0.054817275747508304,0.0,0.0,0.0,0.053156146179401995,0.0,0.0,0.0,0.0,0.0,0.04817275747508306,0.0,0.0,0.04152823920265781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04983388704318937,0.0,0.0,0.0,0.02823920265780731,0.054817275747508304,0.0,0.03488372093023256,0.0
P3,0.0,0.0,0.0,0.0,0.0535405872193437,0.0535405872193437,0.03626943005181347,0.0,0.0535405872193437,0.0,0.024179620034542316,0.0535405872193437,0.05181347150259067,0.05008635578583765,0.0,0.0,0.0,0.04835924006908463,0.0,0.0,0.0,0.0535405872193437,0.04835924006908463,0.0,0.0535405872193437,0.0,0.0535405872193437,0.0,0.0535405872193437,0.0,0.0,0.0,0.0535405872193437,0.0,0.0,0.0,0.0,0.0,0.04835924006908463,0.0,0.0,0.04317789291882556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05008635578583765,0.0,0.0,0.0,0.02936096718480138,0.0535405872193437,0.0,0.03454231433506045,0.0
P7,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.036297640653357534,0.0,0.05263157894736842,0.0,0.025408348457350273,0.05263157894736842,0.05263157894736842,0.050816696914700546,0.0,0.0,0.0,0.04900181488203267,0.0,0.0,0.0,0.05263157894736842,0.04900181488203267,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.04900181488203267,0.0,0.0,0.045372050816696916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050816696914700546,0.0,0.0,0.0,0.030852994555353903,0.05263157894736842,0.0,0.034482758620689655,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
