,bankssts-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.7723577235772358,0.08943089430894309,0.04065040650406504,0.0,0.0,0.0975609756097561,0.0,0.0
frontalpole-lh,0.08333333333333333,0.5606060606060606,0.19696969696969696,0.0,0.030303030303030304,0.06060606060606061,0.022727272727272728,0.045454545454545456
frontalpole-rh,0.04186046511627907,0.14883720930232558,0.5209302325581395,0.0,0.12093023255813953,0.11162790697674418,0.0,0.05581395348837209
isthmuscingulate-rh,0.0,0.0,0.0,0.9142857142857143,0.0,0.08571428571428572,0.0,0.0
parsorbitalis-rh,0.0,0.07100591715976332,0.20118343195266272,0.0,0.47928994082840237,0.2485207100591716,0.0,0.0
rostralanteriorcingulate-rh,0.06787330316742081,0.08144796380090498,0.11764705882352941,0.02262443438914027,0.18552036199095023,0.49321266968325794,0.01809954751131222,0.013574660633484163
temporalpole-lh,0.0,0.056179775280898875,0.0,0.0,0.0,0.02247191011235955,0.9213483146067416,0.0
temporalpole-rh,0.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.047619047619047616,0.0,0.7619047619047619
