,entorhinal-lh,inferiortemporal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,middletemporal-lh,parahippocampal-lh,parstriangularis-lh,temporalpole-lh
entorhinal-lh,0.3854166666666667,0.3020833333333333,0.0,0.020833333333333332,0.10416666666666667,0.020833333333333332,0.0625,0.10416666666666667
inferiortemporal-lh,0.18699186991869918,0.44715447154471544,0.0,0.016260162601626018,0.008130081300813009,0.17073170731707318,0.0,0.17073170731707318
medialorbitofrontal-lh,0.0,0.0,0.5925925925925926,0.018518518518518517,0.0,0.0,0.3333333333333333,0.05555555555555555
medialorbitofrontal-rh,0.0,0.0,0.1111111111111111,0.6444444444444445,0.0,0.0,0.15555555555555556,0.08888888888888889
middletemporal-lh,0.23728813559322035,0.06779661016949153,0.0,0.0,0.4745762711864407,0.0,0.22033898305084745,0.0
parahippocampal-lh,0.0,0.23863636363636365,0.0,0.0,0.03409090909090909,0.5454545454545454,0.0,0.18181818181818182
parstriangularis-lh,0.09302325581395349,0.023255813953488372,0.23255813953488372,0.03488372093023256,0.10465116279069768,0.0,0.46511627906976744,0.046511627906976744
temporalpole-lh,0.0380952380952381,0.14285714285714285,0.06666666666666667,0.01904761904761905,0.0,0.22857142857142856,0.047619047619047616,0.45714285714285713
