,Fp1,C4,FC6,FC2,AF7,F5,CP3,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.40707964601769914,0.0,0.17699115044247787,0.0,0.0,0.415929203539823,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.27848101265822783,0.0,0.379746835443038,0.0,0.0,0.34177215189873417,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.34558823529411764,0.0,0.18382352941176472,0.0,0.0,0.47058823529411764,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
